Partner,SeniorCitizen,InternetService,PaymentMethod,PaperlessBilling,MonthlyCharges,StreamingMovies,DeviceProtection,Contract,tenure,Dependents,Churn
False,False,Fiber optic,Bank transfer (automatic),True,80.05,False,False,Month-to-month,10,False,True
False,False,No,Mailed check,False,20.0,False,False,Month-to-month,1,False,True
False,False,DSL,Credit card (automatic),True,48.8,False,False,Month-to-month,22,False,True
False,True,Fiber optic,Electronic check,True,85.05,True,False,Month-to-month,1,False,True
True,False,Fiber optic,Electronic check,True,102.8,True,True,Month-to-month,21,True,True
False,False,Fiber optic,Mailed check,True,99.95,True,True,Month-to-month,6,False,True
True,False,Fiber optic,Bank transfer (automatic),True,117.8,True,True,One year,72,False,True
False,True,Fiber optic,Electronic check,True,79.5,False,False,Month-to-month,54,False,True
True,False,Fiber optic,Bank transfer (automatic),True,79.65,False,False,Month-to-month,3,False,True
False,False,Fiber optic,Electronic check,True,94.7,True,True,Month-to-month,8,False,True
False,False,Fiber optic,Electronic check,True,92.5,False,True,Month-to-month,5,False,True
True,False,No,Mailed check,False,19.45,False,False,Month-to-month,1,True,True
False,False,Fiber optic,Electronic check,True,75.55,False,False,Month-to-month,2,False,True
True,False,Fiber optic,Electronic check,True,70.0,False,False,Month-to-month,1,True,True
True,False,DSL,Bank transfer (automatic),True,74.8,True,False,Two year,65,True,True
True,False,Fiber optic,Electronic check,True,104.4,True,True,Month-to-month,33,False,True
False,False,Fiber optic,Electronic check,False,86.2,False,False,Month-to-month,15,False,True
True,False,DSL,Credit card (automatic),False,51.2,True,False,Month-to-month,30,True,True
False,False,No,Mailed check,False,19.5,False,False,Month-to-month,2,False,True
False,True,Fiber optic,Electronic check,True,74.9,False,False,Month-to-month,4,False,True
False,False,Fiber optic,Credit card (automatic),False,74.9,False,False,Month-to-month,2,False,True
False,False,Fiber optic,Electronic check,True,100.25,True,False,Month-to-month,25,False,True
False,True,Fiber optic,Mailed check,True,102.8,True,False,Month-to-month,25,False,True
False,False,Fiber optic,Electronic check,True,100.0,True,False,One year,43,False,True
True,False,Fiber optic,Electronic check,True,99.85,True,False,Month-to-month,10,False,True
False,False,Fiber optic,Bank transfer (automatic),True,94.2,True,False,Month-to-month,2,True,True
False,True,Fiber optic,Electronic check,True,83.85,True,False,Month-to-month,9,False,True
False,True,Fiber optic,Credit card (automatic),False,88.3,True,True,Month-to-month,27,False,True
False,False,Fiber optic,Bank transfer (automatic),True,104.05,True,True,One year,69,False,True
True,False,Fiber optic,Credit card (automatic),True,94.7,True,True,Month-to-month,22,False,True
True,True,Fiber optic,Bank transfer (automatic),True,100.65,True,True,Month-to-month,56,False,True
True,True,DSL,Bank transfer (automatic),True,80.55,True,True,Two year,66,False,True
True,True,Fiber optic,Electronic check,True,78.85,False,False,Month-to-month,24,False,True
False,False,DSL,Mailed check,True,44.45,False,False,Month-to-month,1,False,True
False,False,Fiber optic,Electronic check,True,84.9,True,False,Month-to-month,36,False,True
False,False,No,Mailed check,False,20.25,False,False,Month-to-month,1,False,True
False,False,Fiber optic,Electronic check,True,74.35,False,False,Month-to-month,1,False,True
False,False,DSL,Mailed check,False,62.05,False,True,Month-to-month,1,False,True
True,False,DSL,Credit card (automatic),False,80.0,True,True,One year,39,True,True
False,False,Fiber optic,Mailed check,False,104.1,True,True,Month-to-month,5,False,True
True,True,DSL,Bank transfer (automatic),False,39.1,True,False,Month-to-month,24,False,True
False,False,Fiber optic,Electronic check,True,76.5,False,False,Month-to-month,2,False,True
False,False,DSL,Electronic check,True,49.2,False,False,Month-to-month,5,False,True
False,False,No,Credit card (automatic),False,23.15,False,False,Month-to-month,11,False,True
True,False,Fiber optic,Electronic check,False,80.85,True,False,Month-to-month,4,True,True
False,False,DSL,Mailed check,False,60.1,False,False,Month-to-month,1,False,True
False,False,Fiber optic,Electronic check,True,78.95,False,False,Month-to-month,1,False,True
False,False,DSL,Electronic check,True,45.15,False,False,Month-to-month,2,False,True
False,False,Fiber optic,Electronic check,True,79.4,False,False,Month-to-month,3,False,True
False,False,DSL,Mailed check,True,53.95,True,True,One year,44,False,True
True,False,Fiber optic,Credit card (automatic),True,99.3,True,True,Month-to-month,24,False,True
False,False,Fiber optic,Electronic check,True,80.65,False,False,Month-to-month,18,False,True
False,False,Fiber optic,Mailed check,False,71.1,False,False,Month-to-month,1,False,True
True,True,Fiber optic,Electronic check,True,106.25,True,True,One year,65,False,True
True,False,No,Bank transfer (automatic),False,20.8,False,False,One year,53,False,True
False,True,Fiber optic,Electronic check,True,94.0,True,False,Month-to-month,1,False,True
False,True,Fiber optic,Electronic check,False,89.85,True,False,Month-to-month,15,False,True
False,False,DSL,Mailed check,True,46.0,False,False,Month-to-month,4,False,True
False,False,DSL,Mailed check,False,66.25,False,False,Month-to-month,9,False,True
False,False,Fiber optic,Electronic check,True,90.0,False,False,Month-to-month,22,False,True
False,False,Fiber optic,Bank transfer (automatic),True,70.45,False,False,One year,38,False,True
False,False,No,Bank transfer (automatic),False,19.75,False,False,Two year,53,True,True
False,False,DSL,Electronic check,True,53.95,False,False,Month-to-month,1,False,True
False,True,Fiber optic,Electronic check,True,105.5,True,True,Month-to-month,8,False,True
False,False,Fiber optic,Electronic check,True,81.0,False,False,Month-to-month,16,True,True
True,False,Fiber optic,Electronic check,True,69.8,False,False,Month-to-month,1,True,True
False,True,Fiber optic,Mailed check,False,73.75,False,False,Month-to-month,7,False,True
False,True,DSL,Electronic check,False,54.55,False,False,Month-to-month,9,False,True
False,True,Fiber optic,Electronic check,True,76.25,False,False,Month-to-month,37,False,True
False,False,Fiber optic,Mailed check,True,93.9,True,False,Month-to-month,5,False,True
False,True,Fiber optic,Electronic check,True,70.4,False,False,Month-to-month,3,False,True
True,False,Fiber optic,Electronic check,True,91.15,True,False,Month-to-month,31,True,True
False,False,Fiber optic,Electronic check,True,70.95,False,False,Month-to-month,2,False,True
True,False,Fiber optic,Electronic check,True,99.5,True,True,Month-to-month,37,False,True
False,False,Fiber optic,Credit card (automatic),True,83.9,False,True,Month-to-month,38,False,True
True,True,Fiber optic,Electronic check,False,117.45,True,True,Month-to-month,48,False,True
False,False,Fiber optic,Electronic check,True,104.4,True,True,Month-to-month,10,False,True
False,True,DSL,Electronic check,True,29.4,False,True,Month-to-month,8,False,True
False,False,DSL,Mailed check,False,44.65,False,False,Month-to-month,2,False,True
False,False,Fiber optic,Bank transfer (automatic),False,84.05,False,True,Month-to-month,4,True,True
True,True,Fiber optic,Electronic check,True,85.7,False,False,Month-to-month,37,False,True
False,False,Fiber optic,Electronic check,True,74.7,False,False,Month-to-month,1,False,True
False,False,Fiber optic,Electronic check,True,90.8,False,False,Month-to-month,5,False,True
False,True,Fiber optic,Electronic check,True,106.15,True,True,Month-to-month,28,False,True
False,False,DSL,Bank transfer (automatic),False,85.35,True,True,One year,30,False,True
False,True,Fiber optic,Electronic check,True,90.85,False,False,Month-to-month,36,False,True
False,False,DSL,Electronic check,True,35.75,False,False,Month-to-month,1,False,True
True,True,DSL,Electronic check,False,46.0,False,False,Month-to-month,4,True,True
True,False,Fiber optic,Electronic check,True,89.4,False,True,Month-to-month,17,True,True
False,False,No,Mailed check,True,19.8,False,False,Month-to-month,3,False,True
True,False,DSL,Electronic check,True,50.9,False,False,Month-to-month,4,True,True
False,False,Fiber optic,Electronic check,True,81.0,False,False,Month-to-month,4,False,True
False,False,Fiber optic,Electronic check,True,98.35,True,True,Month-to-month,26,False,True
False,False,DSL,Mailed check,True,51.0,True,False,Month-to-month,5,False,True
True,False,Fiber optic,Electronic check,True,91.65,False,False,Month-to-month,4,False,True
False,False,Fiber optic,Electronic check,True,90.85,True,False,Month-to-month,1,True,True
False,False,Fiber optic,Mailed check,False,69.4,False,False,Month-to-month,1,False,True
False,True,Fiber optic,Credit card (automatic),True,94.45,True,True,Month-to-month,8,False,True
True,False,No,Credit card (automatic),True,20.15,False,False,Month-to-month,1,True,True
False,True,Fiber optic,Electronic check,True,95.7,True,False,Month-to-month,50,False,True
False,False,Fiber optic,Bank transfer (automatic),True,74.95,False,False,Month-to-month,26,False,True
False,False,DSL,Electronic check,True,47.95,True,True,Month-to-month,6,False,True
False,False,DSL,Electronic check,True,63.6,False,False,Month-to-month,3,False,True
False,False,DSL,Mailed check,True,36.85,False,False,Month-to-month,3,False,True
False,False,DSL,Electronic check,True,44.1,False,False,Month-to-month,1,False,True
False,False,DSL,Electronic check,True,50.75,True,True,Month-to-month,14,False,True
True,True,Fiber optic,Credit card (automatic),True,104.4,True,True,One year,61,False,True
True,True,DSL,Electronic check,True,39.3,False,False,Month-to-month,40,False,True
False,False,Fiber optic,Electronic check,True,106.45,True,True,One year,58,False,True
False,False,Fiber optic,Electronic check,True,96.05,True,False,Month-to-month,18,False,True
False,False,Fiber optic,Bank transfer (automatic),True,75.1,False,False,Month-to-month,7,False,True
False,True,DSL,Electronic check,True,44.7,False,False,Month-to-month,2,False,True
False,False,DSL,Credit card (automatic),True,55.0,False,True,Month-to-month,19,False,True
True,False,Fiber optic,Electronic check,True,74.35,False,False,Month-to-month,11,True,True
True,False,Fiber optic,Credit card (automatic),True,104.7,True,True,One year,39,False,True
False,False,DSL,Mailed check,True,55.7,False,False,Month-to-month,15,False,True
False,False,No,Credit card (automatic),False,19.85,False,False,Month-to-month,5,False,True
False,False,Fiber optic,Electronic check,True,70.3,False,False,Month-to-month,1,False,True
True,True,Fiber optic,Electronic check,False,85.55,True,False,Month-to-month,10,False,True
False,False,Fiber optic,Mailed check,False,94.5,True,True,Month-to-month,6,True,True
True,True,Fiber optic,Credit card (automatic),True,85.35,True,False,Month-to-month,16,False,True
False,False,Fiber optic,Mailed check,True,79.65,False,False,Month-to-month,2,False,True
False,True,Fiber optic,Electronic check,True,79.6,True,False,Month-to-month,2,False,True
False,True,Fiber optic,Electronic check,True,90.6,False,False,Month-to-month,19,False,True
False,False,No,Bank transfer (automatic),True,20.2,False,False,Month-to-month,1,False,True
True,False,Fiber optic,Credit card (automatic),True,106.05,True,True,Two year,66,False,True
False,False,Fiber optic,Electronic check,True,99.15,True,False,Month-to-month,36,False,True
True,False,DSL,Electronic check,False,55.9,True,True,Month-to-month,39,False,True
False,False,Fiber optic,Electronic check,True,82.35,False,False,Month-to-month,21,False,True
False,False,DSL,Credit card (automatic),True,40.4,False,True,Month-to-month,2,False,True
False,False,Fiber optic,Electronic check,False,75.35,False,False,Month-to-month,4,False,True
False,False,Fiber optic,Electronic check,True,85.15,False,True,One year,35,True,True
True,False,Fiber optic,Electronic check,True,93.8,True,True,One year,33,True,True
False,False,No,Electronic check,True,20.4,False,False,One year,45,False,True
True,True,Fiber optic,Credit card (automatic),True,94.7,True,False,Month-to-month,7,False,True
False,False,DSL,Credit card (automatic),True,30.5,False,False,Month-to-month,6,False,True
False,True,Fiber optic,Electronic check,True,77.0,False,False,Month-to-month,3,False,True
False,False,No,Credit card (automatic),False,20.1,False,False,Month-to-month,11,True,True
False,False,Fiber optic,Electronic check,False,75.3,False,True,Month-to-month,1,False,True
True,True,Fiber optic,Credit card (automatic),True,99.2,True,False,One year,40,False,True
False,True,Fiber optic,Mailed check,False,85.5,True,False,Month-to-month,47,False,True
False,False,No,Mailed check,False,20.05,False,False,Month-to-month,7,False,True
False,False,Fiber optic,Electronic check,False,70.4,False,False,Month-to-month,1,False,True
True,False,DSL,Electronic check,True,49.75,False,False,One year,7,True,True
False,True,Fiber optic,Credit card (automatic),True,75.3,False,False,Month-to-month,15,False,True
True,False,Fiber optic,Electronic check,True,94.0,True,False,Month-to-month,11,False,True
False,False,Fiber optic,Bank transfer (automatic),True,118.35,True,True,One year,67,False,True
False,False,DSL,Electronic check,True,30.45,False,False,Month-to-month,8,False,True
True,False,Fiber optic,Electronic check,True,96.1,True,False,Month-to-month,44,False,True
